Gene	MembraneAssociated	Dis_Min	Dis_Median	Dis_Mean	Dis_SD	Dis_Max	Dis_NumOutliers	Dis_PercOutliers	Dis_OutliersTopName	Out_Min	Out_Median	Out_Mean	Out_SD	Out_Max	Out_NumOutliers	Out_PercOutliersTop	Out_OutliersTopName	Difference.in.Median	Wilcoxon_Pvalue	HPA.Median	HPA.Mean	HPA....NA.	Protein.Expression.....Low.	Protein.Expression.....Medium.	Protein.Expression.....High.	Potential.Expression.in.Vital.Tissue
GFRA3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.8936170212766	17.5%	45	38	6	NA
GGT6	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	2.27659574468085	17.5%	47	46	14	NA
GHRHR	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GHSR	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GIF	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.574468085106383	17.5%	23	2	2	NA
GJA10	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJA3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GJA8	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0416666666666667	15.8%	1	1	0	NA
GJB1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1.23404255319149	17.5%	30	20	8	NA
GJB3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJB4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJB5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJD2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJD3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GJD4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	2.28260869565217	19.3%	46	45	14	NA
GK2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GLDC	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.446808510638298	17.5%	9	8	4	NA
GLP2R	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.382978723404255	17.5%	13	5	0	NA
GLRA1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GLRA2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.212765957446809	17.5%	9	1	0	NA
GLRA3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GML	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GNAT1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GNAT2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GNAT3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GNG13	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.127659574468085	17.5%	3	3	0	NA
GNG3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GNG8	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GNGT1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GNRHR	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	2	1	0	NA
GOLT1A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GP2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0652173913043478	19.3%	1	1	1	NA
GP5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GP6	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0434782608695652	19.3%	1	1	0	NA
GP9	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0638297872340425	17.5%	2	1	0	NA
GPC5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1.29787234042553	17.5%	36	21	4	NA
GPR101	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR135	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR143	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.446808510638298	17.5%	19	2	0	NA
GPR15	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.48936170212766	17.5%	15	8	0	NA
GPR156	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR158	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.170212765957447	17.5%	4	3	1	NA
GPR171	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.25531914893617	17.5%	8	4	0	NA
GPR182	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0652173913043478	19.3%	2	1	0	NA
GPR19	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR22	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR25	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR26	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0425531914893617	17.5%	1	1	0	NA
GPR27	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	3	2.70212765957447	17.5%	47	46	34	NA
GPR31	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR32	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR37	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.191489361702128	17.5%	8	1	0	NA
GPR37L1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.106382978723404	17.5%	4	1	0	NA
GPR39	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.5	19.3%	20	2	1	NA
GPR45	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR50	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GPR55	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR6	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR61	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.25531914893617	17.5%	4	4	4	NA
GPR62	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR78	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR82	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1	17.5%	29	16	2	NA
GPR85	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR87	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR88	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPRC5D	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.51063829787234	17.5%	40	25	6	NA
GPRC6A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPRIN1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.425531914893617	17.5%	12	5	3	NA
GPX5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRAMD1C	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1.1063829787234	17.5%	29	17	6	NA
GRHL2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.23913043478261	19.3%	33	24	0	NA
GRIA2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.191489361702128	17.5%	4	4	1	NA
GRIA3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0851063829787234	17.5%	4	0	0	NA
GRIA4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRID2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0212765957446809	17.5%	1	0	0	NA
GRIK1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	2	17.5%	46	37	11	NA
GRIK2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.76595744680851	17.5%	46	37	0	NA
GRIK3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRIK4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0638297872340425	17.5%	2	1	0	NA
GRIN1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.72340425531915	17.5%	41	35	5	NA
GRIN2A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.127659574468085	17.5%	3	2	1	NA
GRIN2B	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0638297872340425	17.5%	1	1	1	NA
GRIN2C	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRIN3A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRIN3B	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRK1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GRM1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.191489361702128	17.5%	4	3	2	NA
GRM3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRM4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0851063829787234	17.5%	2	1	1	NA
GRM5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRM6	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GRM8	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRPR	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GSDMC	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.404255319148936	17.5%	13	6	0	NA
GSG1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GSG1L	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	0.869565217391304	19.3%	31	6	3	NA
GUCA1A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
