Gene	MembraneAssociated	Dis_Min	Dis_Median	Dis_Mean	Dis_SD	Dis_Max	Dis_NumOutliers	Dis_PercOutliers	Dis_OutliersTopName	Out_Min	Out_Median	Out_Mean	Out_SD	Out_Max	Out_NumOutliers	Out_PercOutliersTop	Out_OutliersTopName	Difference.in.Median	Wilcoxon_Pvalue	HPA.Median	HPA.Mean	HPA....NA.	Protein.Expression.....Low.	Protein.Expression.....Medium.	Protein.Expression.....High.	Potential.Expression.in.Vital.Tissue
GPR183	Y	0.12279	0.41962	0.3713575	0.147373579064397	0.501345	1	20%		0.420295	0.752745	0.7408345	0.133868093129228	0.96609	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.333125	0.998310445492331	2	2	17.5%	43	40	11	NA
GPR19	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR20	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.088555	0.09247	0.1100255	0.0569318574384227	0.27194	0	NA	 	0.02651	0.00750625147342824	NA	NaN	100%	NA	NA	NA	NA
GPR21	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.09059	0.09435	0.139145	0.101721394368256	0.38041	1	NA	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	0.02463	0.0352668668888986	NA	NaN	100%	NA	NA	NA	NA
GPR22	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR25	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR26	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0425531914893617	17.5%	1	1	0	NA
GPR27	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	3	2.70212765957447	17.5%	47	46	34	NA
GPR3	Y	0.11786	0.12279	0.163704	0.0884457886504496	0.32129	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.0322	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR31	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR32	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR34	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.407185	0.534615	0.574066	0.168420047917567	0.7606725	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.415635	0.999264662831706	2	1.8936170212766	17.5%	47	42	0	NA
GPR35	Y	0.11786	0.12279	0.210304	0.124419641606541	0.362965	4	80%	Sample1,Sample2,Sample3,Sample5	0.08815	0.1656075	0.17255075	0.0867405452104307	0.3124975	0	NA	 	-0.0428175	0.11803676380757	NA	NaN	100%	NA	NA	NA	NA
GPR37	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.191489361702128	17.5%	8	1	0	NA
GPR37L1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.106382978723404	17.5%	4	1	0	NA
GPR39	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.5	19.3%	20	2	1	NA
GPR4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.4276025	0.50847	0.52380825	0.0510404897286077	0.57643	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.38949	0.999264662831706	2	1.58695652173913	19.3%	40	33	0	NA
GPR45	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR50	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0625	15.8%	1	1	1	NA
GPR52	Y	0.11898	0.1376	0.201867	0.103495666310237	0.31585	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.04701	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR55	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR6	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR61	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.25531914893617	17.5%	4	4	4	NA
GPR62	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR63	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.088555	0.09247	0.1061885	0.0448092748366774	0.23357	0	NA	 	0.02651	0.00750625147342824	1	0.893617021276596	17.5%	34	8	0	NA
GPR65	Y	0.1376	0.319075	0.2897935	0.0862733621186169	0.3483175	4	80%	Sample1,Sample2,Sample3,Sample4	0.09059	0.2455325	0.2155355	0.135753740862105	0.52466	1	NA	GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	0.0735425	0.0352668668888986	NA	NaN	100%	NA	NA	NA	NA
GPR68	Y	0.11846	0.12279	0.1758145	0.11510029089342	0.3812425	4	80%	Sample1,Sample2,Sample3,Sample4	0.294635	0.3511375	0.336048	0.0372932269096325	0.37559	5	NA	GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous	-0.2283475	0.973393580341164	NA	NaN	100%	NA	NA	NA	NA
GPR75	Y	0.11898	0.422025	0.331621	0.199420064825483	0.55745	2	40%	Sample1,Sample3	0.08815	0.09247	0.106188	0.0449534974044166	0.23397	0	NA	 	0.329555	0.00250614357274434	NA	NaN	100%	NA	NA	NA	NA
GPR78	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR82	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1	17.5%	29	16	2	NA
GPR83	Y	0.11846	0.12279	0.161836	0.083941235575848	0.31135	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.0322	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR84	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09247	0.116117	0.076328934087205	0.33326	0	NA	 	0.02651	0.00750625147342824	0	0.456521739130435	19.3%	16	4	1	NA
GPR85	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR87	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPR88	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPRC5A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.275095	0.3414975	0.3497195	0.0571347218058628	0.49012	5	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.2225175	0.999264662831706	0	0.702127659574468	17.5%	22	10	1	NA
GPRC5B	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.61268	0.75021625	0.72859125	0.105750602488762	0.83369	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.63123625	0.999264662831706	2	1.6304347826087	19.3%	39	31	5	NA
GPRC5C	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.27621	0.32278	0.3247045	0.0282945564503532	0.388595	1	NA	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	-0.2038	0.999264662831706	1	1.23404255319149	17.5%	33	21	4	NA
GPRC5D	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.51063829787234	17.5%	40	25	6	NA
GPRC6A	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPRIN1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.425531914893617	17.5%	12	5	3	NA
GPSM1	Y	0.11898	0.3910525	0.4658885	0.257160174840021	0.7543	1	20%		0.402585	0.4508625	0.5092545	0.118681108541849	0.64512	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.05981	0.75363415100039	2	1.45652173913043	19.3%	39	27	1	NA
GPSM3	Y	0.76752	0.90022	0.878374	0.0863208623682595	0.96274	0	0%	NONE	0.57708	0.7069825	0.6961895	0.119736925671101	0.89136	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	0.1932375	0.0105175080354757	NA	NaN	100%	NA	NA	NA	NA
GPX5	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GPX8	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.5237525	0.53145	0.5437325	0.0356365600152739	0.6295	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.41247	0.999264662831706	0	0.765957446808511	17.5%	23	11	2	NA
GRAMD1A	Y	0.64008	0.67241	0.681109	0.0345789401948642	0.724165	0	0%	NONE	0.69189	0.711155	0.727261	0.0326433299125223	0.76419	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.038745	0.964733133111101	0	0.574468085106383	17.5%	17	10	0	NA
GRAMD1B	Y	0.12279	0.458155	0.43369	0.200415191196925	0.656205	1	20%		0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.367565	0.00112272815294471	2	1.51063829787234	17.5%	44	27	0	NA
GRAMD1C	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	1	1.1063829787234	17.5%	29	17	6	NA
GRAMD4	Y	0.60417	0.86468	0.81344	0.124611762285909	0.92473	0	0%	NONE	0.51352	0.59619	0.5922205	0.0327817249605461	0.639165	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	0.26849	0.00750625147342824	NA	NaN	100%	NA	NA	NA	NA
GRAP	Y	0.53158	0.62087	0.679576	0.163052438282903	0.85638	0	0%	NONE	0.08815	0.09435	0.1575465	0.0841989484643365	0.25534	0	NA	 	0.52652	0.00112272815294471	2	1.53191489361702	17.5%	37	29	6	NA
GRAP2	Y	0.62712	0.83543	0.800221	0.0985439206902181	0.868845	0	0%	NONE	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.74484	0.00112272815294471	0	0.212765957446809	17.5%	4	4	2	NA
GRASP	Y	0.11898	0.503475	0.4476135	0.237924970694545	0.7444525	2	40%	Sample1,Sample5	0.72811	0.758645	0.7596175	0.027412337170819	0.798905	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.25517	0.994717991287748	2	1.91489361702128	17.5%	42	35	13	NA
GRB10	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.381375	0.56889	0.572424	0.0754348321327017	0.63113	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	-0.44991	0.999264662831706	2	2.36170212765957	17.5%	47	43	21	NA
GRB14	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.088555	0.1659	0.1659725	0.0767394281987935	0.23908	0	NA	 	-0.04692	0.524862306671255	1	1.19148936170213	17.5%	34	22	0	NA
GRB2	Y	0.85893	0.9181	0.90714	0.0288967048294438	0.93009	0	0%	NONE	0.64968	0.71462875	0.71118325	0.0623112674630137	0.789185	10	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous,GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous,GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous,GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous,GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous	0.20347125	0.00112272815294471	2	1.70212765957447	17.5%	46	29	5	NA
GRB7	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09435	0.2004445	0.139567448299101	0.362585	4	NA	GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous,GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous,GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous,GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous	0.02463	0.287314035294792	2	1.65957446808511	17.5%	42	34	2	NA
GREB1	Y	0.11786	0.12279	0.19699	0.162714367835173	0.48772	4	80%	Sample1,Sample3,Sample4,Sample5	0.088555	0.17341	0.1784005	0.0899311953183593	0.266395	0	NA	 	-0.05062	0.287314035294792	1	1.23404255319149	17.5%	40	18	0	NA
GREB1L	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09435	0.1682265	0.0979823078715404	0.28204	0	NA	 	0.02463	0.287314035294792	NA	NaN	100%	NA	NA	NA	NA
GRHL2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	2	1.23913043478261	19.3%	33	24	0	NA
GRIA1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09435	0.1694025	0.0995001016540519	0.28498	0	NA	 	0.02463	0.287314035294792	0	0.170212765957447	17.5%	6	2	0	NA
GRIA2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.191489361702128	17.5%	4	4	1	NA
GRIA3	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0851063829787234	17.5%	4	0	0	NA
GRIA4	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	NA	NaN	100%	NA	NA	NA	NA
GRID1	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.088555	0.209125	0.21382075	0.128135558632959	0.3766525	1	NA	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	-0.090145	0.524862306671255	NA	NaN	100%	NA	NA	NA	NA
GRID2	Y	0.11786	0.11898	0.123138	0.00831114432554266	0.1376	5	100%	Sample1,Sample2,Sample3,Sample4,Sample5	0.08815	0.09059	0.0916465	0.00248290382191676	0.09435	0	NA	 	0.02839	0.00112272815294471	0	0.0212765957446809	17.5%	1	0	0	NA
